,page_id,page_name,page_handle,page_url,page_description,page_category,page_verified,page_created_date,page_profile_image,page_follower_count,topAdminCountry,languageCode
140497,100067820731714,Showbizznieuws,showbizznieuwspagina,https://www.facebook.com/106552321590255,Nieuws over bekende Vlamingen en populaire tv-programma's,NEWS_SITE,0,2021-05-01 07:42:52,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/354265194_590292606574759_5229343864680144303_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=sCLMko6afM8AX--ZU4p&_nc_ht=scontent-sea1-1.xx&oh=00_AfCO-lOXqvVmcqTLC8_EXDIeGL25Cmb2rDRHS5Zm6fqgMw&oe=65D2DC19,51559,BE,nl
4801,100067878979850,CaféDéclic Gaming,CafeDeclicGaming,https://www.facebook.com/1013192362128205,CaféDéclic Gaming : votre espace jeu au quotidien,NEWS_SITE,0,2016-07-13 08:39:24,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/325611393_1322427464999172_8089114673791365925_n.png?stp=cp0_dst-png_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=m_o4L9Cc9LsAX-nQ035&_nc_ht=scontent-sea1-1.xx&oh=00_AfDoGkJECrXZSPubnJ_IwIrKP87HhbofO2IOe8wLKKVShg&oe=65C9A1C6,108659,BE,fr
1865,100068155013406,La Libre Eco,LaLibreEco,https://www.facebook.com/376290286341931,"La Libre Eco, c'est toute l'info économique et financière traitée, en ligne et sur papier, par les journalistes de La Libre Belgique.",MEDIA,0,2019-06-24 14:01:15,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352717004_252917114102318_105782664316453235_n.png?stp=cp0_dst-png_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=fniIAJbapK0AX8JBu_N&_nc_ht=scontent-sea1-1.xx&oh=00_AfDmwNgwMZGj-bpl4DkkcgHd4NUNGF7FSzfQtSAtH1mwHA&oe=65C99049,4397,BE,fr
1767,100069035505775,Collectif Citoyen TV,Collectifcitoyenbelgium,https://www.facebook.com/105886234916172,Média Télévisé de Collectif Citoyen. Un média citoyen totalement libre et indépendant. La vérité est notre devoir.,MEDIA,0,2021-03-15 15:06:38,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/424589793_691241796520331_1835092222649862505_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=iCDa-tUxDxYAX-Hhx95&_nc_ht=scontent-sea1-1.xx&oh=00_AfDWDhsR3vQ7zoXPLexiOrOvXVlSbCXLvNrn2K8JUbA8gQ&oe=65C7E179,4742,BE,fr
140500,100069333467743,Tingo.be,showbizzbook,https://www.facebook.com/555036808008824,Het boeiendste showbizznieuws!,NEWS_SITE,0,2016-05-03 18:48:44,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/326576348_926949515405165_2534131973683931637_n.png?stp=cp0_dst-png_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=6xOHG6yqOkEAX9n33vt&_nc_ht=scontent-sea1-1.xx&oh=00_AfAmquuzC77IrLA8250VfRVenWQaHSeSio7tYk2TeYRJxw&oe=65D3FFDB,150935,BE,nl
136435,100069411588537,Gazet van Lint,gazetvanlint,https://www.facebook.com/109103814735431,Je leest hier elke dag het belangrijkste nieuws uit Lint. Meer nieuws? https://www.gva.be/regio/lint,TOPIC_NEWSPAPER,0,2021-06-11 11:40:40,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/277755511_282136157443435_3783527748345817475_n.png?stp=cp0_dst-png_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=tlemKLWxrLsAX8tMX9S&_nc_oc=AQkA9fW70ZOibHXOTWVykbYUyVy0_VAowf2lCLk6MyZg9PZlsFRSZlLZ0rgn6tj-J2w&_nc_ht=scontent-sea1-1.xx&oh=00_AfDXTUqgFisNk4vkOX3iXO4OkP57Cd971CWC6ynDtZUT4g&oe=65D2EB0A,956,BE,nl
147142,100069580752977,Gazet van Brecht,gazetvanbrecht,https://www.facebook.com/101905448802012,Je leest hier elke dag het belangrijkste nieuws uit Brecht. Meer nieuws? https://www.gva.be/regio/brecht,TOPIC_NEWSPAPER,0,2021-06-11 09:38:39,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/309156227_393754669620555_8705740187205616931_n.png?stp=cp0_dst-png_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=iTU10CP2lHQAX9sU-mm&_nc_ht=scontent-sea1-1.xx&oh=00_AfAKl1H6K10KG4ypnPWLYmuOjv2R3tjGey-fexfGWWtZNQ&oe=65D2B605,2962,BE,nl
141124,100069804273798,Gazet van 't Stad,gazetvantstad,https://www.facebook.com/107711308205604,Je leest hier elke dag het belangrijkste nieuws uit 't Stad. Meer nieuws? Surf naar www.gva.be,TOPIC_NEWSPAPER,0,2021-06-09 14:47:20,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/309874006_394464579557015_6470773302170141313_n.png?stp=cp0_dst-png_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=a27e22&_nc_ohc=IZAFGZucFuAAX9CLgJx&_nc_ht=scontent-sea1-1.xx&oh=00_AfDPoceWbx79mZPyWkR0tQ0DPkQeaChO-ZBrYRXhq0XJ3g&oe=65D2B6A0,18518,BE,nl
145094,100070018591625,Al het nieuws uit Zwevegem,,https://www.facebook.com/218885891473335,Op zoek naar nieuws uit Zwevegem? Lees als eerste wat er vandaag gebeurd is in jouw gemeente en regio bij het Nieuwsblad. www.nieuwsblad.be/zwevegem,NEWS_SITE,0,2011-05-18 23:49:48,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/330128304_822439409447140_5997201940815779865_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=Je3JaHs7ygcAX_ssGdg&_nc_ht=scontent-sea1-1.xx&oh=00_AfAP9c1LlMCKO7OiF4zYiyK_TPkK8mNu85JfCby9-ku-8g&oe=65D3B817,1852,BE,und
153794,100070911816897,Internetgazet Beringen,internetgazetvanBeringen,https://www.facebook.com/889226017824540,Online nieuwskrant,MEDIA,0,2015-09-01 17:13:11,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/308363383_203523072021419_3240463467399702648_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=1AQ-2hXOJkcAX8K6xpR&_nc_ht=scontent-sea1-1.xx&oh=00_AfBHaSv-Ddj96UTNWWrSJAhG-kZiokxyTEcVun9YHE5boQ&oe=65D423FE,13715,BE,nl
